"76","76","NB-SFM/NSND/SFM","LR","M","3","3","2","1.5","0.012820512820513","1.2051421389168","0.0034065240507211","0.00013720626843012","1","0.15326825382354","0"
"77","77","SFM/NB-SFM/SFM","LR","M","3","2","2","1.5","0.012820512820513","1.4633404805232","0.013196444520812","0.0023951138951465","0.66666666666667","0.43668135385837","0"
"78","78","NB-SFM/SFM","LR","M","2","2","1","2","0.0064102564102564","0.99625371320265","0.086434017283196","0.072068707991038","1","0.2734635022983","0"
"79","79","NB-DFM/UFM","LR","M","2","2","1","2","0.0064102564102564","0.55546569072085","0.0028884998471192","0.0067214339058999","1","0.048508690959625","0"
"80","80","NB-SFM/NSND/NB-SFM/NB-SFM/NB-SFM/UFM","LR","M","6","3","4","1.5","0.025641025641026","2.3898541723829","0.00001692315343539","3.4587081601275e-8","0.5","1.0604084763731","0"
"81","81","SFM/NB-SFM/SFM","LR","M","3","2","2","1.5","0.012820512820513","1.4633404805232","0.013196444520812","0.0023951138951465","0.66666666666667","0.43668135385837","0"
"82","82","NB-SFM/NB-SFM/NB-SFM","LR","M","3","1","1","3","0.0064102564102564","1.5875008376463","0.039382936501882","0.01888315212996","0.33333333333333","0.78694787935053","0"
"83","83","NB-SFM","LR","M","1","1","0","0","0","0.52916694588211","0.36742800397219","1","1","0","0"
"84","84","NB-SFM/NB-SFM","LR","M","2","1","1","2","0.0064102564102564","1.0583338917642","0.12514577791968","0.13741598207618","0.5","0.39347393967527","0"
"85","85","NB-SFM/NB-SFM","LR","M","2","1","1","2","0.0064102564102564","1.0583338917642","0.12514577791968","0.13741598207618","0.5","0.39347393967527","0"
"86","86","SNS/SFM","LR","M","2","2","1","2","0.0064102564102564","0.62210197262274","0.01004503444102","0.0097087378640777","1","0.064917480846439","0"
"87","87","NB-SFM","LR","M","1","1","0","0","0","0.52916694588211","0.36742800397219","1","1","0","0"
"88","88","SFM/NB-SFM/NB-SFM/SFM","LR","M","4","2","3","1.3333333333333","0.019230769230769","1.9925074264053","0.0038161259444311","0.00032912692808586","0.5","0.83015529353363","0"
"89","89","NB-DFM/SND","LR","M","2","2","1","2","0.0064102564102564","0.72706131202291","0.0092431995107815","0.015683345780433","1","0.094015742549258","0"
"90","90","NB-DFM/NB-DFM/NB-DFM/UFM","LR","M","4","2","2","2","0.012820512820513","1.537801145882","0.00016583179384799","0.00015070564925931","0.5","0.86892109526629","0"
"91","91","NB-DFM/UFM","LR","M","2","2","1","2","0.0064102564102564","0.55546569072085","0.0028884998471192","0.0067214339058999","1","0.048508690959625","0"
"92","92","NB-SFM","LR","M","1","1","0","0","0","0.52916694588211","0.36742800397219","1","1","0","0"
"93","93","NSND","LR","M","1","1","0","0","0","0.20888842571417","0.045680238331678","1","1","0","0"
"94","94","NB-SFM","LR","M","1","1","0","0","0","0.52916694588211","0.36742800397219","1","1","0","0"
"95","95","NB-DFM/NB-SFM","LR","M","2","2","1","2","0.0064102564102564","1.0203346734627","0.07221249617798","0.076549663928305","1","0.28380482819002","0"
"96","96","NB-SFM","LR","M","1","1","0","0","0","0.52916694588211","0.36742800397219","1","1","0","0"
"97","97","NB-SFM","LR","M","1","1","0","0","0","0.52916694588211","0.36742800397219","1","1","0","0"
"98","98","NB-SFM/NB-SFM","LR","M","2","1","1","2","0.0064102564102564","1.0583338917642","0.12514577791968","0.13741598207618","0.5","0.39347393967527","0"
